,expression,force,flavor,can_express,polarity,syntactically_negated,full_form,notes,Language,lang_ID,Unnamed: 8,register
38,moet/moeten,weak,epistemic,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
39,moet/moeten,strong,deontic,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
40,moet/moeten,weak necessity,deontic,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
41,moet/moeten,weak,deontic,1,negative,yes,moet ... niet,,Dutch,dutc1256,,
42,moet/moeten,strong,teleological,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
43,moet/moeten,weak necessity,teleological,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
44,moet/moeten,weak,teleological,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
45,moet/moeten,strong,circumstantial,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
46,moet/moeten,weak,circumstantial,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
47,moet/moeten,strong,bouletic,?,negative,yes,moet ... niet,,Dutch,dutc1256,,
48,zou/zouden ... moeten,strong,epistemic,?,positive,no,zou/zouden ... moeten,zou/zouden are singular and plural form,Dutch,dutc1256,,
49,zou/zouden ... moeten,weak necessity,epistemic,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
50,zou/zouden ... moeten,weak,epistemic,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
51,zou/zouden ... moeten,strong,deontic,1,positive,no,zou/zouden ... moeten,might contradict to IFF,Dutch,dutc1256,,
52,zou/zouden ... moeten,weak necessity,deontic,1,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
53,zou/zouden ... moeten,weak,deontic,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
54,zou/zouden ... moeten,strong,teleological,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
55,zou/zouden ... moeten,weak necessity,teleological,1,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
56,zou/zouden ... moeten,weak,teleological,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
57,zou/zouden ... moeten,strong,circumstantial,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
58,zou/zouden ... moeten,weak,circumstantial,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
59,zou/zouden ... moeten,strong,bouletic,?,positive,no,zou/zouden ... moeten,,Dutch,dutc1256,,
60,wil,strong,epistemic,?,positive,no,wil,wil is the singular form of 'willen',Dutch,dutc1256,,
61,wil,weak necessity,epistemic,?,positive,no,wil,,Dutch,dutc1256,,
62,wil,weak,epistemic,?,positive,no,wil,,Dutch,dutc1256,,
63,wil,strong,deontic,?,positive,no,wil,,Dutch,dutc1256,,
64,wil,weak necessity,deontic,?,positive,no,wil,,Dutch,dutc1256,,
65,wil,weak,deontic,?,positive,no,wil,,Dutch,dutc1256,,
66,wil,strong,teleological,?,positive,no,wil,,Dutch,dutc1256,,
67,wil,weak necessity,teleological,?,positive,no,wil,,Dutch,dutc1256,,
68,wil,weak,teleological,?,positive,no,wil,,Dutch,dutc1256,,
69,wil,strong,circumstantial,?,positive,no,wil,,Dutch,dutc1256,,
70,wil,weak,circumstantial,?,positive,no,wil,,Dutch,dutc1256,,
71,wil,strong,bouletic,1,positive,no,wil,,Dutch,dutc1256,,
72,kan/kunnen,strong,epistemic,?,positive,no,kan/kunnen,kan/kunnen are singular and plural form,Dutch,dutc1256,,
73,kan/kunnen,weak necessity,epistemic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
74,kan/kunnen,weak,epistemic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
75,kan/kunnen,strong,deontic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
76,kan/kunnen,weak necessity,deontic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
77,kan/kunnen,weak,deontic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
78,kan/kunnen,strong,teleological,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
79,kan/kunnen,weak necessity,teleological,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
80,kan/kunnen,weak,teleological,1,positive,no,kan/kunnen,,Dutch,dutc1256,,
81,kan/kunnen,strong,circumstantial,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
82,kan/kunnen,weak,circumstantial,1,positive,no,kan/kunnen,,Dutch,dutc1256,,
83,kan/kunnen,strong,bouletic,?,positive,no,kan/kunnen,,Dutch,dutc1256,,
84,kan/kunnen,strong,epistemic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
85,kan/kunnen,weak necessity,epistemic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
86,kan/kunnen,weak,epistemic,1,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
87,kan/kunnen,strong,deontic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
88,kan/kunnen,weak necessity,deontic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
89,kan/kunnen,weak,deontic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
90,kan/kunnen,strong,teleological,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
91,kan/kunnen,weak necessity,teleological,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
92,kan/kunnen,weak,teleological,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
93,kan/kunnen,strong,circumstantial,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
94,kan/kunnen,weak,circumstantial,1,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
95,kan/kunnen,strong,bouletic,?,negative,yes,kan/kunnen ...niet,,Dutch,dutc1256,,
96,zou/zouden ... kunnen,strong,epistemic,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
97,zou/zouden ... kunnen,weak necessity,epistemic,1,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
98,zou/zouden ... kunnen,weak,epistemic,1,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
99,zou/zouden ... kunnen,strong,deontic,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
100,zou/zouden ... kunnen,weak necessity,deontic,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
101,zou/zouden ... kunnen,weak,deontic,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
102,zou/zouden ... kunnen,strong,teleological,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
103,zou/zouden ... kunnen,weak necessity,teleological,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
104,zou/zouden ... kunnen,weak,teleological,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
105,zou/zouden ... kunnen,strong,circumstantial,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
106,zou/zouden ... kunnen,weak,circumstantial,1,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
107,zou/zouden ... kunnen,strong,bouletic,?,positive,no,zou/zouden ... kunnen,,Dutch,dutc1256,,
108,waarschijnlijk ,strong,epistemic,?,positive,no,waarschijnlijk ,translated as 'probably' in English,Dutch,dutc1256,,
109,waarschijnlijk ,weak necessity,epistemic,1,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
110,waarschijnlijk ,weak,epistemic,1,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
111,waarschijnlijk ,strong,deontic,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
112,waarschijnlijk ,weak necessity,deontic,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
113,waarschijnlijk ,weak,deontic,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
114,waarschijnlijk ,strong,teleological,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
115,waarschijnlijk ,weak necessity,teleological,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
116,waarschijnlijk ,weak,teleological,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
117,waarschijnlijk ,strong,circumstantial,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
118,waarschijnlijk ,weak,circumstantial,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
119,waarschijnlijk ,strong,bouletic,?,positive,no,waarschijnlijk ,,Dutch,dutc1256,,
120,zal/zouden waarschijnlijk,strong,epistemic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
121,zal/zouden waarschijnlijk,weak necessity,epistemic,1,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
122,zal/zouden waarschijnlijk,weak,epistemic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
123,zal/zouden waarschijnlijk,strong,deontic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
124,zal/zouden waarschijnlijk,weak necessity,deontic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
125,zal/zouden waarschijnlijk,weak,deontic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
126,zal/zouden waarschijnlijk,strong,teleological,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
127,zal/zouden waarschijnlijk,weak necessity,teleological,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
128,zal/zouden waarschijnlijk,weak,teleological,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
129,zal/zouden waarschijnlijk,strong,circumstantial,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
130,zal/zouden waarschijnlijk,weak,circumstantial,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
131,zal/zouden waarschijnlijk,strong,bouletic,?,positive,no,zal/zouden waarschijnlijk,,Dutch,dutc1256,,
132,moet/moten eigenlijk,strong,epistemic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
133,moet/moten eigenlijk,weak necessity,epistemic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
134,moet/moten eigenlijk,weak,epistemic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
135,moet/moten eigenlijk,strong,deontic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
136,moet/moten eigenlijk,weak necessity,deontic,1,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
137,moet/moten eigenlijk,weak,deontic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
138,moet/moten eigenlijk,strong,teleological,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
139,moet/moten eigenlijk,weak necessity,teleological,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
140,moet/moten eigenlijk,weak,teleological,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
141,moet/moten eigenlijk,strong,circumstantial,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
142,moet/moten eigenlijk,weak,circumstantial,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
143,moet/moten eigenlijk,strong,bouletic,?,positive,no,moet/moten eigenlijk,,Dutch,dutc1256,,
144,misschien,strong,epistemic,?,positive,no,misschien,,Dutch,dutc1256,,
145,misschien,weak necessity,epistemic,?,positive,no,misschien,,Dutch,dutc1256,,
146,misschien,weak,epistemic,1,positive,no,misschien,,Dutch,dutc1256,,
147,misschien,strong,deontic,?,positive,no,misschien,,Dutch,dutc1256,,
148,misschien,weak necessity,deontic,?,positive,no,misschien,,Dutch,dutc1256,,
149,misschien,weak,deontic,?,positive,no,misschien,,Dutch,dutc1256,,
150,misschien,strong,teleological,?,positive,no,misschien,,Dutch,dutc1256,,
151,misschien,weak necessity,teleological,?,positive,no,misschien,,Dutch,dutc1256,,
152,misschien,weak,teleological,?,positive,no,misschien,,Dutch,dutc1256,,
153,misschien,strong,circumstantial,?,positive,no,misschien,,Dutch,dutc1256,,
154,misschien,weak,circumstantial,?,positive,no,misschien,,Dutch,dutc1256,,
155,misschien,strong,bouletic,?,positive,no,misschien,,Dutch,dutc1256,,
156,misschien,strong,epistemic,1,negative,yes,misschien niet,,Dutch,dutc1256,,
157,misschien,weak necessity,epistemic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
158,misschien,weak,epistemic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
159,misschien,strong,deontic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
160,misschien,weak necessity,deontic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
161,misschien,weak,deontic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
162,misschien,strong,teleological,?,negative,yes,misschien niet,,Dutch,dutc1256,,
163,misschien,weak necessity,teleological,?,negative,yes,misschien niet,,Dutch,dutc1256,,
164,misschien,weak,teleological,?,negative,yes,misschien niet,,Dutch,dutc1256,,
165,misschien,strong,circumstantial,?,negative,yes,misschien niet,,Dutch,dutc1256,,
166,misschien,weak,circumstantial,?,negative,yes,misschien niet,,Dutch,dutc1256,,
167,misschien,strong,bouletic,?,negative,yes,misschien niet,,Dutch,dutc1256,,
168,mag/mogen,strong,epistemic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
169,mag/mogen,weak necessity,epistemic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
170,mag/mogen,weak,epistemic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
171,mag/mogen,strong,deontic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
172,mag/mogen,weak necessity,deontic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
173,mag/mogen,weak,deontic,1,positive,no,mag/mogen,,Dutch,dutc1256,,
174,mag/mogen,strong,teleological,?,positive,no,mag/mogen,,Dutch,dutc1256,,
175,mag/mogen,weak necessity,teleological,?,positive,no,mag/mogen,,Dutch,dutc1256,,
176,mag/mogen,weak,teleological,?,positive,no,mag/mogen,,Dutch,dutc1256,,
177,mag/mogen,strong,circumstantial,?,positive,no,mag/mogen,,Dutch,dutc1256,,
178,mag/mogen,weak,circumstantial,?,positive,no,mag/mogen,,Dutch,dutc1256,,
179,mag/mogen,strong,bouletic,?,positive,no,mag/mogen,,Dutch,dutc1256,,
180,mag/mogen,strong,epistemic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
181,mag/mogen,weak necessity,epistemic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
182,mag/mogen,weak,epistemic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
183,mag/mogen,strong,deontic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
184,mag/mogen,weak necessity,deontic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
185,mag/mogen,weak,deontic,1,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
186,mag/mogen,strong,teleological,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
187,mag/mogen,weak necessity,teleological,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
188,mag/mogen,weak,teleological,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
189,mag/mogen,strong,circumstantial,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
190,mag/mogen,weak,circumstantial,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
191,mag/mogen,strong,bouletic,?,negative,yes,mag/mogen ... niet,,Dutch,dutc1256,,
192,hoeft,strong,epistemic,?,negative,yes,hoeft ... niet,hoeft is a singular form,Dutch,dutc1256,,
193,hoeft,weak necessity,epistemic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
194,hoeft,weak,epistemic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
195,hoeft,strong,deontic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
196,hoeft,weak necessity,deontic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
197,hoeft,weak,deontic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
198,hoeft,strong,teleological,1,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
199,hoeft,weak necessity,teleological,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
200,hoeft,weak,teleological,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
201,hoeft,strong,circumstantial,1,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
202,hoeft,weak,circumstantial,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
203,hoeft,strong,bouletic,?,negative,yes,hoeft ... niet,,Dutch,dutc1256,,
204,wellicht,strong,epistemic,1,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
205,wellicht,weak necessity,epistemic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
206,wellicht,weak,epistemic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
207,wellicht,strong,deontic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
208,wellicht,weak necessity,deontic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
209,wellicht,weak,deontic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
210,wellicht,strong,teleological,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
211,wellicht,weak necessity,teleological,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
212,wellicht,weak,teleological,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
213,wellicht,strong,circumstantial,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
214,wellicht,weak,circumstantial,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
215,wellicht,strong,bouletic,?,negative,yes,wellicht ... nite,,Dutch,dutc1256,,
0,bayad,strong,epistemic,1,positive,no,bayad,,Farsi,west2369,,
1,bayad,weak necessity,epistemic,1,positive,no,bayad,it is noted that 'bayad' can be modified by adverbial to distinguish between strong and weak necessity,Farsi,west2369,,
2,bayad,weak,epistemic,?,positive,no,bayad,,Farsi,west2369,,
3,bayad,strong,deontic,1,positive,no,bayad,,Farsi,west2369,,
4,bayad,weak necessity,deontic,1,positive,no,bayad,,Farsi,west2369,,
5,bayad,weak,deontic,?,positive,no,bayad,,Farsi,west2369,,
6,bayad,strong,teleological,1,positive,no,bayad (hatman),it is noted that the adverb hatman is optional but dropping it weakens the teleological reading,Farsi,west2369,,
7,bayad,weak necessity,teleological,1,positive,no,bayad,,Farsi,west2369,,
8,bayad,weak,teleological,?,positive,no,bayad,,Farsi,west2369,,
9,bayad,strong,circumstantial,1,positive,no,bayad,,Farsi,west2369,,
10,bayad,weak,circumstantial,?,positive,no,bayad,,Farsi,west2369,,
11,bayad,strong,bouletic,1,positive,no,bayad,,Farsi,west2369,,
12,lazem ast,strong,epistemic,?,positive,no,lazem ast (ke),lazem/necessary ast/be ke/that,Farsi,west2369,,
13,lazem ast,weak necessity,epistemic,?,positive,no,lazem ast (ke),,Farsi,west2369,,
14,lazem ast,weak,epistemic,?,positive,no,lazem ast (ke),,Farsi,west2369,,
15,lazem ast,strong,deontic,1,positive,no,lazem ast (ke),,Farsi,west2369,,
16,lazem ast,weak necessity,deontic,0,positive,no,lazem ast (ke),the author noted it is too strong for weak necessity,Farsi,west2369,,
17,lazem ast,weak,deontic,?,positive,no,lazem ast (ke),,Farsi,west2369,,
18,lazem ast,strong,teleological,?,positive,no,lazem ast (ke),,Farsi,west2369,,
19,lazem ast,weak necessity,teleological,?,positive,no,lazem ast (ke),,Farsi,west2369,,
20,lazem ast,weak,teleological,?,positive,no,lazem ast (ke),,Farsi,west2369,,
21,lazem ast,strong,circumstantial,0,positive,no,lazem ast (ke),,Farsi,west2369,,
22,lazem ast,weak,circumstantial,?,positive,no,lazem ast (ke),,Farsi,west2369,,
23,lazem ast,strong,bouletic,?,positive,no,lazem ast (ke),,Farsi,west2369,,
24,lazem ast,strong,epistemic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
25,lazem ast,weak necessity,epistemic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
26,lazem ast,weak,epistemic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
27,lazem ast,strong,deontic,1,negative,yes,lazem n-ist,,Farsi,west2369,,
28,lazem ast,weak necessity,deontic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
29,lazem ast,weak,deontic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
30,lazem ast,strong,teleological,?,negative,yes,lazem n-ist,,Farsi,west2369,,
31,lazem ast,weak necessity,teleological,?,negative,yes,lazem n-ist,,Farsi,west2369,,
32,lazem ast,weak,teleological,?,negative,yes,lazem n-ist,,Farsi,west2369,,
33,lazem ast,strong,circumstantial,?,negative,yes,lazem n-ist,,Farsi,west2369,,
34,lazem ast,weak,circumstantial,?,negative,yes,lazem n-ist,,Farsi,west2369,,
35,lazem ast,strong,bouletic,?,negative,yes,lazem n-ist,,Farsi,west2369,,
36,khāstan,strong,epistemic,?,positive,no,,,Farsi,west2369,,
37,khāstan,weak necessity,epistemic,?,positive,no,,,Farsi,west2369,,
38,khāstan,weak,epistemic,?,positive,no,,,Farsi,west2369,,
39,khāstan,strong,deontic,?,positive,no,,,Farsi,west2369,,
40,khāstan,weak necessity,deontic,?,positive,no,,,Farsi,west2369,,
41,khāstan,weak,deontic,?,positive,no,,,Farsi,west2369,,
42,khāstan,strong,teleological,?,positive,no,,,Farsi,west2369,,
43,khāstan,weak necessity,teleological,?,positive,no,,,Farsi,west2369,,
44,khāstan,weak,teleological,?,positive,no,,,Farsi,west2369,,
45,khāstan,strong,circumstantial,?,positive,no,,,Farsi,west2369,,
46,khāstan,weak,circumstantial,?,positive,no,,,Farsi,west2369,,
47,khāstan,strong,bouletic,1,positive,no,xah,"khāstan is the uninflected form of 'xah', 'xah' is the expression elicited ",Farsi,west2369,,
48,behtar ast ,strong,epistemic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
49,behtar ast ,weak necessity,epistemic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
50,behtar ast ,weak,epistemic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
51,behtar ast ,strong,deontic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
52,behtar ast ,weak necessity,deontic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
53,behtar ast ,weak,deontic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
54,behtar ast ,strong,teleological,?,positive,no,behtar ast (ke),,Farsi,west2369,,
55,behtar ast ,weak necessity,teleological,1,positive,no,behtar ast (ke),,Farsi,west2369,,
56,behtar ast ,weak,teleological,?,positive,no,behtar ast (ke),,Farsi,west2369,,
57,behtar ast ,strong,circumstantial,?,positive,no,behtar ast (ke),,Farsi,west2369,,
58,behtar ast ,weak,circumstantial,?,positive,no,behtar ast (ke),,Farsi,west2369,,
59,behtar ast ,strong,bouletic,?,positive,no,behtar ast (ke),,Farsi,west2369,,
60,shayad,strong,epistemic,?,positive,no,shayad,,Farsi,west2369,,
61,shayad,weak necessity,epistemic,?,positive,no,shayad,,Farsi,west2369,,
62,shayad,weak,epistemic,1,positive,no,shayad,,Farsi,west2369,,
63,shayad,strong,deontic,?,positive,no,shayad,,Farsi,west2369,,
64,shayad,weak necessity,deontic,?,positive,no,shayad,,Farsi,west2369,,
65,shayad,weak,deontic,?,positive,no,shayad,,Farsi,west2369,,
66,shayad,strong,teleological,?,positive,no,shayad,,Farsi,west2369,,
67,shayad,weak necessity,teleological,?,positive,no,shayad,,Farsi,west2369,,
68,shayad,weak,teleological,?,positive,no,shayad,,Farsi,west2369,,
69,shayad,strong,circumstantial,?,positive,no,shayad,,Farsi,west2369,,
70,shayad,weak,circumstantial,?,positive,no,shayad,,Farsi,west2369,,
71,shayad,strong,bouletic,?,positive,no,shayad,,Farsi,west2369,,
72,shayad,strong,epistemic,1,negative,yes,shayad na-V,na is a negation morpheme on verb,Farsi,west2369,,
73,shayad,weak necessity,epistemic,?,negative,yes,shayad na-V,,Farsi,west2369,,
